wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
307.94558934712,0,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
311.27333535203,0,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
314.60170164096,0,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
317.93067776125,0.0128709339159923,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
321.26025326024,-0.00429180298367213,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
324.59041768527,0.0266867372359537,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
327.92116058368,-0.00759177840178978,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
331.25247150281,0.00625315221667513,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
334.58433999,0.00914453776563075,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
337.91675559259,0.00544944726643728,0,0,1,95A7_2019-05-03_01-33-00_000_056,SAM_8581,SPECTRUM,CALIBRATED,,,2019-05-03 01:33:00,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,1.4,1,-1.4,0,4096,-1,0,+INF,0,1,0.106450102264912,65535,0,-NAN,$01 $01 Wavelength nm,$03 $06 Intensity mW/(m^2 nm),$f0 $06 Error mW/(m^2 nm),$f1 $00 Status,3
