wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
1,1265,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
2,1232,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
3,1223,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
4,1232,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
5,1230,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
6,1227,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
7,1231,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
8,1237,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
9,1228,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
10,1216,0,0,1,95A7_2019-05-03_00-43-30_000_067,SAM_8581,SPECTRUM,RAW,,,2019-05-03 00:43:30,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,8.40739395571524,1,-0.35,8.4,4096,-1,0,+INF,0,1,0.0965492985357871,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,4
