wavelength,intensity,error,status,Version,IDData,IDDevice,IDDataType,IDDataTypeSub1,IDDataTypeSub2,IDDataTypeSub3,DateTime,PositionLatitude,PositionLongitude,Comment,CommentSub1,CommentSub2,CommentSub3,IDMethodType,MethodName,Mission,MissionSub,RecordType,CalFactor,IDBasisSpec,IDDataBack,IDDataCal,InclV,InclValid,InclX,InclY,IntegrationTime,P31,P31e,PathLength,PathLengthCustomOn,PressValid,Pressure,RAWDynamic,Salinity,Temperature,Unit1,Unit2,Unit3,Unit4,p999
1,1235,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
2,1224,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
3,1238,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
4,1233,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
5,1232,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
6,1230,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
7,1235,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
8,1238,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
9,1237,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
10,1234,0,0,1,95A7_2019-06-17_03-14-20_000_703,SAM_8581,SPECTRUM,RAW,,,2019-06-17 03:14:20,0,0,,,,,SAMIP Control,SAMIP_50DB,No Mission,1,0,1,,DLAB_2018-04-12_13-21-41_161_456,DLAB_2018-04-13_10-50-24_513_420,16.9159464953473,1,9.8,-13.65,4096,-1,0,+INF,0,1,0.954028190449721,65535,0,-NAN,$05 $00 Pixel,$03 $05 Intensity counts,$f0 $05 Error counts,$f1 $00 Status,53
